movie_title,imdb_id,movie_budget,movie_revenue,movie_release,join_title,book_publisher,book_pages,book_rating,book_ratings_count,join_author,imdb_rating,imdb_total_votes
Men of Honor,tt0203019,61309958.6532782,93526251.63917306,2000.0,men of honor,,0,0.0,0,,7.2,130109.0
Red Planet,tt0199753,153274896.6331955,64114829.86764324,2000.0,red planet,,0,0.0,0,,5.7,61753.0
What's Cooking?,tt0197096,0.0,0.0,2000.0,what's cooking?,,0,0.0,0,,6.8,3068.0
You Can Count on Me,tt0203230,0.0,0.0,2000.0,you can count on me,,0,0.0,0,,7.5,32820.0
Diamonds Are Forever,tt0066995,58532571.42857143,943183669.7066668,1971.0,diamonds are forever,,0,0.0,0,,6.5,120195.0
The Eagle Has Landed,tt0074452,0.0,0.0,1976.0,the eagle has landed,,0,0.0,0,,6.9,26548.0
The 6th Day,tt0216216,157106769.0490254,184093644.43907854,2000.0,the 6th day,,0,0.0,0,,5.9,132260.0
Bounce,tt0186894,67057767.27702303,70466784.90802126,2000.0,bounce,,0,0.0,0,,5.8,22292.0
How the Grinch Stole Christmas,tt0170016,235660153.5735381,661268910.8582634,2000.0,how the grinch stole christmas,,0,0.0,0,,6.4,316825.0
One Day in September,tt0230591,0.0,0.0,1999.0,one day in september,,0,0.0,0,,7.8,6629.0
Rugrats in Paris: The Movie,tt0213203,57.478086237448316,197.34142941523922,2000.0,rugrats in paris: the movie,,0,0.0,0,,6.2,14314.0
102 Dalmatians,tt0211181,162854577.67277023,351788440.2582871,2000.0,102 dalmatians,,0,0.0,0,,4.9,41315.0
Malena,tt0213847,0.0,0.0,2000.0,malena,,0,0.0,0,,7.4,122588.0
Quills,tt0180073,25865138.80685174,13528187.987997636,2000.0,quills,,0,0.0,0,,7.2,58612.0
Unbreakable,tt0217869,143695215.59362078,475378491.8637212,2000.0,unbreakable,,0,0.0,0,,7.3,462226.0
Boys Life 3,tt0265101,0.0,0.0,2000.0,boys life 3,,0,0.0,0,,6.2,362.0
"Crouching Tiger, Hidden Dragon",tt0190332,32570915.534554046,409101688.9240874,2000.0,"crouching tiger, hidden dragon",,0,0.0,0,,7.9,291204.0
Dungeons & Dragons,tt0190374,67057767.27702303,29093953.057814527,2000.0,dungeons & dragons,,0,0.0,0,,3.7,37530.0
Proof of Life,tt0228750,124535853.51447135,0.0,2000.0,proof of life,,0,0.0,0,,6.3,60473.0
Vertical Limit,tt0190865,143695215.59362078,413198196.1967631,2000.0,vertical limit,,0,0.0,0,,6.0,68053.0
The Bounty,tt0086993,79424094.02546524,27364656.630910873,1984.0,the bounty,,0,0.0,0,,7.1,33793.0
Code of Silence,tt0088936,0.0,62435043.111144744,1985.0,code of silence,,0,0.0,0,,6.0,10464.0
"Planes, Trains and Automobiles",tt0093748,0.0,143345847.96265706,1987.0,"planes, trains and automobiles",,0,0.0,0,,7.6,174001.0
She's Having a Baby,tt0096094,0.0,0.0,1988.0,she's having a baby,,0,0.0,0,,6.0,14732.0
Secrets of the Heart,tt0120090,0.0,0.0,1997.0,secrets of the heart,,0,0.0,0,,7.0,2143.0
The Living Daylights,tt0093428,116469658.88689406,556683905.1893716,1987.0,the living daylights,,0,0.0,0,,6.7,111833.0
The Transformers: The Movie,tt0092106,17708898.99909008,17265134.65055505,1986.0,the transformers: the movie,,0,0.0,0,,7.2,44099.0
Wall Street,tt0094291,43676122.082585275,127674240.98197486,1987.0,wall street,,0,0.0,0,,7.3,172371.0
Born on the Fourth of July,tt0096969,37468250.82508251,430889428.85201323,1989.0,born on the fourth of july,,0,0.0,0,,7.2,122781.0
Talk Radio,tt0096219,11185103.448275862,9699084.159448275,1988.0,talk radio,,0,0.0,0,,7.2,15363.0
Brewster's Millions,tt0088850,61375212.86660359,140650911.64215705,1985.0,brewster's millions,,0,0.0,0,,6.5,46052.0
Snatch,tt0208092,19159362.079149436,160091552.42112225,2000.0,snatch,,0,0.0,0,,8.2,960702.0
Punchline,tt0095927,41944137.93103448,58812020.536689654,1988.0,punchline,,0,0.0,0,,5.9,9657.0
Mr Accident,tt0156807,0.0,0.0,2000.0,mr accident,,0,0.0,0,,4.4,1252.0
Chocolat,tt0241303,47898405.19787359,292180928.87314826,2000.0,chocolat,,0,0.0,0,,7.2,208425.0
"Dude, Where’s My Car?",tt0242423,24907170.70289427,140209596.9170939,2000.0,"dude, where’s my car?",,0,0.0,0,,5.5,151059.0
The Emperor's New Groove,tt0120917,191593620.79149437,324421046.52578855,2000.0,the emperor's new groove,,0,0.0,0,,7.4,242948.0
Pollock,tt0183659,11.495617247489662,15.32748966331955,2000.0,pollock,,0,0.0,0,,7.0,30721.0
What Women Want,tt0207201,134115534.55404606,716774165.2461666,2000.0,what women want,,0,0.0,0,,6.5,234398.0
Finding Forrester,tt0181536,82385256.94034259,153370241.28264618,2000.0,finding forrester,,0,0.0,0,,7.3,92386.0
The Gift,tt0219699,19159362.079149436,23007792.015688125,2000.0,the gift,,0,0.0,0,,6.7,79670.0
Before Night Falls,tt0247196,0.0,16332463.346202007,2000.0,before night falls,,0,0.0,0,,7.1,26990.0
Cast Away,tt0162222,172434258.71234494,823147776.9418546,2000.0,cast away,,0,0.0,0,,7.8,677323.0
The Family Man,tt0218967,114956172.47489662,0.0,2000.0,the family man,,0,0.0,0,,6.8,127518.0
The House of Mirth,tt0200720,19159362.079149436,9894668.615900768,2000.0,the house of mirth,,0,0.0,0,,7.0,8506.0
Miss Congeniality,tt0212346,86217129.35617247,406178476.07796806,2000.0,miss congeniality,,0,0.0,0,,6.3,244009.0
Nowhere to Hide,tt0223530,0.0,0.0,1999.0,nowhere to hide,,0,0.0,0,,6.4,2353.0
"O Brother, Where Art Thou?",tt0190590,49814341.40578854,137695129.90157115,2000.0,"o brother, where art thou?",,0,0.0,0,,7.7,346522.0
Songcatcher,tt0210299,0.0,0.0,2001.0,songcatcher,,0,0.0,0,,7.2,3821.0
State and Main,tt0120202,0.0,0.0,2000.0,state and main,,0,0.0,0,,6.7,23371.0
Dracula 2000,tt0219653,53646213.82161842,63226540.53169521,2000.0,dracula 2000,,0,0.0,0,,4.9,38312.0
All the Pretty Horses,tt0149624,109208363.8511518,0.0,2000.0,all the pretty horses,,0,0.0,0,,5.8,16202.0
An Everlasting Piece,tt0218182,0.0,0.0,2000.0,an everlasting piece,,0,0.0,0,,6.2,1803.0
Thirteen Days,tt0146309,153274896.6331955,66227680.25119905,2000.0,thirteen days,,0,0.0,0,,7.3,65826.0
Traffic,tt0181865,91964937.9799173,397586891.2392203,2000.0,traffic,,0,0.0,0,,7.5,227704.0
The Claim,tt0218378,0.0,0.0,2000.0,the claim,,0,0.0,0,,6.3,7050.0
Shadow of the Vampire,tt0189998,15327489.66331955,15862068.436243353,2000.0,shadow of the vampire,,0,0.0,0,,6.9,47258.0
House of Games,tt0093223,0.0,7528712.3083662465,1987.0,house of games,,0,0.0,0,,7.2,25336.0
Kill Me Again,tt0097662,10705214.521452146,0.0,1989.0,kill me again,,0,0.0,0,,6.3,6575.0
Annie,tt0083564,171805084.7457627,196060536.91847456,1982.0,annie,,0,0.0,0,,6.6,52534.0
Don't Tell Mom the Babysitter's Dead,tt0101757,24080772.0861173,60674512.9594061,1991.0,don't tell mom the babysitter's dead,,0,0.0,0,,6.4,40645.0
An Officer and a Gentleman,tt0084434,0.0,445990723.0918644,1982.0,an officer and a gentleman,,0,0.0,0,,7.1,66222.0
The Alamo,tt0053580,132530337.07865168,87249138.57677902,1960.0,the alamo,,0,0.0,0,,6.8,19170.0
At Close Range,tt0090670,19184640.582347587,6927130.991810736,1986.0,at close range,,0,0.0,0,,6.9,19766.0
Breaker! Breaker!,tt0075783,0.0,0.0,1977.0,breaker! breaker!,,0,0.0,0,,4.3,4010.0
Breakheart Pass,tt0072735,0.0,0.0,1975.0,breakheart pass,,0,0.0,0,,6.7,10064.0
Friendly Persuasion,tt0049233,0.0,0.0,1956.0,friendly persuasion,,0,0.0,0,,7.3,8322.0
Gettysburg,tt0107007,0.0,56787114.84593837,1993.0,gettysburg,,0,0.0,0,,7.6,32928.0
Imaginary Crimes,tt0110115,0.0,0.0,1994.0,imaginary crimes,,0,0.0,0,,6.4,1818.0
Rancho Deluxe,tt0073605,0.0,0.0,1975.0,rancho deluxe,,0,0.0,0,,6.3,2334.0
The St  Francisville Experiment,tt0218625,0.0,0.0,2000.0,the st  francisville experiment,,0,0.0,0,,3.8,1859.0
Antitrust,tt0218817,55415945.33029613,33610897.633712985,2001.0,antitrust,,0,0.0,0,,6.1,31124.0
Double Take,tt0238948,0.0,0.0,2001.0,double take,,0,0.0,0,,5.4,8976.0
Save the Last Dance,tt0206275,24013576.30979499,168165737.52601367,2001.0,save the last dance,,0,0.0,0,,6.2,68317.0
Panic,tt0194218,1915936.2079149438,1492776.7892262256,2000.0,panic,,0,0.0,0,,6.6,9614.0
The Pledge,tt0237572,64651936.21867882,54307626.42369021,2001.0,the pledge,,0,0.0,0,,6.7,75232.0
Kids World,tt0176883,0.0,0.0,2001.0,kids world,,0,0.0,0,,5.2,320.0
The Personals,tt0212423,0.0,0.0,1998.0,the personals,,0,0.0,0,,7.1,707.0
The Amati Girls,tt0213446,0.0,0.0,2001.0,the amati girls,,0,0.0,0,,4.9,504.0
Love Field,tt0104765,0.0,0.0,1992.0,love field,,0,0.0,0,,6.5,4827.0
The Man in the Moon,tt0102388,0.0,6872173.146013364,1991.0,the man in the moon,,0,0.0,0,,7.2,20999.0
Mystic Pizza,tt0095690,0.0,0.0,1988.0,mystic pizza,,0,0.0,0,,6.4,36336.0
Prelude to a Kiss,tt0105165,0.0,53235029.893622555,1992.0,prelude to a kiss,,0,0.0,0,,5.6,8801.0
Coffy,tt0069897,3798220.140515222,0.0,1973.0,coffy,,0,0.0,0,,6.8,14423.0
Foxy Brown,tt0071517,3465470.0854700855,0.0,1974.0,foxy brown,,0,0.0,0,,6.4,13759.0
I'm Gonna Git You Sucka,tt0095348,0.0,0.0,1988.0,i'm gonna git you sucka,,0,0.0,0,,6.6,16076.0
Untamed Heart,tt0108451,0.0,42929250.72179271,1993.0,untamed heart,,0,0.0,0,,6.8,16708.0
Sugar & Spice,tt0186589,20319179.954441912,24525163.38669704,2001.0,sugar & spice,,0,0.0,0,,5.8,16146.0
The Wedding Planner,tt0209475,64651936.21867882,174982366.14277905,2001.0,the wedding planner,,0,0.0,0,,5.4,91457.0
Amy,tt0118614,0.0,0.0,1997.0,amy,,0,0.0,0,,6.6,843.0
Dog Run,tt0116119,0.0,0.0,2001.0,dog run,,0,0.0,0,,7.0,53.0
Faithless,tt0157122,0.0,0.0,2000.0,faithless,,0,0.0,0,,7.4,3869.0
The Invisible Circus,tt0178642,0.0,0.0,2001.0,the invisible circus,,0,0.0,0,,5.5,3259.0
The Legend of Rita,tt0234805,0.0,0.0,2000.0,the legend of rita,,0,0.0,0,,6.9,2536.0
A Monkey's Tale,tt0188506,0.0,0.0,1999.0,a monkey's tale,,0,0.0,0,,5.8,580.0
Two Ninas,tt0162024,0.0,0.0,2000.0,two ninas,,0,0.0,0,,6.1,1168.0
"Harry, He's Here To Help",tt0216800,0.0,7315910.444985233,2000.0,"harry, he's here to help",,0,0.0,0,,7.1,12353.0
Amazing Grace and Chuck,tt0092545,0.0,0.0,1987.0,amazing grace and chuck,,0,0.0,0,,5.9,1622.0
Amazon Women on the Moon,tt0092546,0.0,0.0,1987.0,amazon women on the moon,,0,0.0,0,,6.2,13164.0
Baby Boom,tt0092605,0.0,0.0,1987.0,baby boom,,0,0.0,0,,6.3,21389.0
Back to the Beach,tt0092608,0.0,0.0,1987.0,back to the beach,,0,0.0,0,,6.0,3673.0
Barfly,tt0092618,8735224.416517055,9380373.151023338,1987.0,barfly,,0,0.0,0,,7.1,23179.0
Best Seller,tt0092641,0.0,12456866.779174145,1987.0,best seller,,0,0.0,0,,6.4,6957.0
Beverly Hills Cop II,tt0092644,58234829.44344703,873420635.5228724,1987.0,beverly hills cop ii,,0,0.0,0,,6.6,145760.0
Beverly Hills Cop,tt0086960,47654456.415279135,1005065774.0245249,1984.0,beverly hills cop,,0,0.0,0,,7.4,227971.0
The Big Easy,tt0092654,0.0,0.0,1986.0,the big easy,,0,0.0,0,,6.5,14885.0
Big Shots,tt0092655,0.0,0.0,1987.0,big shots,,0,0.0,0,,5.8,961.0
The Big Town,tt0092656,0.0,4949960.502692997,1987.0,the big town,,0,0.0,0,,5.9,2793.0
Born in East L.A.,tt0092690,0.0,0.0,1987.0,born in east l.a.,,0,0.0,0,,6.1,7120.0
The Brave Little Toaster,tt0092695,5823482.944344703,0.0,1987.0,the brave little toaster,,0,0.0,0,,7.2,28979.0
Can't Buy Me Love,tt0092718,5241134.649910233,92080426.0551526,1987.0,can't buy me love,,0,0.0,0,,6.8,45062.0
Cherry 2000,tt0092746,29117414.721723516,40764.380610412925,1987.0,cherry 2000,,0,0.0,0,,5.6,11374.0
Cop,tt0092783,5.592551724137931,0.0,1988.0,cop,,0,0.0,0,,6.4,7319.0
Critical Condition,tt0092798,40764380.610412925,0.0,1987.0,critical condition,,0,0.0,0,,5.3,4143.0
Cry Freedom,tt0092804,0.0,0.0,1987.0,cry freedom,,0,0.0,0,,7.4,15148.0
Curse,tt0265138,0.0,0.0,1987.0,curse,,0,0.0,0,,4.5,99.0
Dead of Winter,tt0092842,0.0,7027275.485960502,1987.0,dead of winter,,0,0.0,0,,6.2,5126.0
The Dead,tt0092843,0.0,0.0,1987.0,the dead,,0,0.0,0,,7.2,9589.0
Death Before Dishonor,tt0092854,0.0,0.0,1987.0,death before dishonor,,0,0.0,0,,4.9,1210.0
Disorderlies,tt0092897,0.0,30131973.185062833,1987.0,disorderlies,,0,0.0,0,,5.0,2745.0
Dogs in Space,tt0092904,0.0,0.0,1986.0,dogs in space,,0,0.0,0,,6.4,1444.0
Eddie Murphy Raw,tt0092948,0.0,147056498.5012567,1987.0,eddie murphy raw,,0,0.0,0,,7.6,21509.0
Empire of the Sun,tt0092965,101910951.5260323,64753333.43023339,1987.0,empire of the sun,,0,0.0,0,,7.7,140477.0
Ernest Goes to Camp,tt0092974,8735224.416517055,68453242.55454218,1987.0,ernest goes to camp,,0,0.0,0,,5.5,13154.0
The Evil Dead,tt0083907,1301935.7798165136,109362605.50458716,1981.0,the evil dead,,0,0.0,0,,7.3,247408.0
Extreme Prejudice,tt0092997,0.0,0.0,1987.0,extreme prejudice,,0,0.0,0,,6.7,9594.0
Family Viewing,tt0093006,0.0,0.0,1987.0,family viewing,,0,0.0,0,,6.7,1522.0
Five Corners,tt0093029,0.0,0.0,1987.0,five corners,,0,0.0,0,,6.1,4153.0
Flowers in the Attic,tt0093036,0.0,0.0,1987.0,flowers in the attic,,0,0.0,0,,5.8,11927.0
The Fourth Protocol,tt0093044,0.0,0.0,1987.0,the fourth protocol,,0,0.0,0,,6.5,11927.0
Gardens of Stone,tt0093073,0.0,15321720.478420107,1987.0,gardens of stone,,0,0.0,0,,6.3,6703.0
Julia and Julia,tt0093092,0.0,0.0,1987.0,julia and julia,,0,0.0,0,,5.4,942.0
The Glass Menagerie,tt0093093,0.0,0.0,1987.0,the glass menagerie,,0,0.0,0,,7.1,2388.0
"Good Morning, Babylon",tt0093104,0.0,534886.908438061,1987.0,"good morning, babylon",,0,0.0,0,,6.7,1849.0
Hiding Out,tt0093186,0.0,0.0,1987.0,hiding out,,0,0.0,0,,6.3,4588.0
Hollywood Shuffle,tt0093200,0.0,0.0,1987.0,hollywood shuffle,,0,0.0,0,,6.9,6928.0
Hope and Glory,tt0093209,0.0,0.0,1987.0,hope and glory,,0,0.0,0,,7.3,15690.0
Hot Pursuit,tt0093215,0.0,12275491.491131058,1987.0,hot pursuit,,0,0.0,0,,5.8,4342.0
Housekeeping,tt0093225,0.0,3154237.1254578093,1987.0,housekeeping,,0,0.0,0,,7.1,3184.0
Hunk,tt0093231,0.0,5095419.459676839,1987.0,hunk,,0,0.0,0,,4.6,1657.0
Innerspace,tt0093260,0.0,75396080.44955117,1987.0,innerspace,,0,0.0,0,,6.8,68599.0
Ironweed,tt0093277,0.0,0.0,1987.0,ironweed,,0,0.0,0,,6.7,10572.0
Ishtar,tt0093278,160145780.96947932,41856810.687684014,1987.0,ishtar,,0,0.0,0,,4.7,12661.0
Jaws: The Revenge,tt0093300,66970053.85996409,151064097.1704129,1987.0,jaws: the revenge,,0,0.0,0,,3.1,52858.0
Leonard Part 6,tt0093405,0.0,14316657.204021543,1987.0,leonard part 6,,0,0.0,0,,2.2,8864.0
Less Than Zero,tt0093407,2.9117414721723516,36095062.486032315,1987.0,less than zero,,0,0.0,0,,6.4,23358.0
Like Father Like Son,tt0093418,0.0,100098639.95763016,1987.0,like father like son,,0,0.0,0,,5.2,6788.0
The Lost Boys,tt0093437,24749802.513464987,93823784.67375223,1987.0,the lost boys,,0,0.0,0,,7.2,174062.0
Made in Heaven,tt0093467,0.0,0.0,1987.0,made in heaven,,0,0.0,0,,6.2,3936.0
Maid to Order,tt0093476,0.0,28734581.864703767,1987.0,maid to order,,0,0.0,0,,5.6,3788.0
Making Mr. Right,tt0093477,0.0,0.0,1987.0,making mr. right,,0,0.0,0,,5.5,3304.0
Mannequin,tt0093493,17470448.83303411,124393078.13400358,1987.0,mannequin,,0,0.0,0,,6.0,38851.0
Masters of the Universe,tt0093507,64058312.38779174,50479027.50592459,1987.0,masters of the universe,,0,0.0,0,,5.4,47334.0
Million Dollar Mystery,tt0093539,0.0,0.0,1987.0,million dollar mystery,,0,0.0,0,,5.1,617.0
The Monster Squad,tt0093560,34940897.66606822,10977236.232675044,1987.0,the monster squad,,0,0.0,0,,6.9,38463.0
A Month in the Country,tt0093562,0.0,0.0,1987.0,a month in the country,,0,0.0,0,,6.8,2213.0
Morgan Stewart's Coming Home,tt0093567,0.0,0.0,1987.0,morgan stewart's coming home,,0,0.0,0,,5.5,1168.0
My Demon Lover,tt0093589,0.0,0.0,1987.0,my demon lover,,0,0.0,0,,4.6,1835.0
No Man's Land,tt0093638,0.0,0.0,1987.0,no man's land,,0,0.0,0,,6.1,5963.0
North Shore,tt0093648,0.0,11158457.198420107,1987.0,north shore,,0,0.0,0,,6.6,3169.0
Head Over Heels,tt0192111,25860774.487471525,19256061.987243734,2001.0,head over heels,,0,0.0,0,,5.4,15875.0
Left Behind,tt0190524,0.0,0.0,2000.0,left behind,,0,0.0,0,,4.4,11029.0
Valentine,tt0242998,0.0,0.0,2001.0,valentine,,0,0.0,0,,4.9,31246.0
In the Mood for Love,tt0118694,0.0,24629269.90374483,2000.0,in the mood for love,,0,0.0,0,,8.0,183074.0
Fever,tt0177769,11.816684881602914,0.0,1999.0,fever,,0,0.0,0,,5.5,810.0
The Million Dollar Hotel,tt0120753,15327489.66331955,0.0,2000.0,the million dollar hotel,,0,0.0,0,,5.7,23067.0
Nico and Dani,tt0250478,0.0,0.0,2000.0,nico and dani,,0,0.0,0,,6.6,6433.0
Hannibal,tt0212985,160706241.45785877,649645316.5525285,2001.0,hannibal,,0,0.0,0,,6.8,309374.0
Saving Silverman,tt0239948,40638359.908883825,35746182.991981775,2001.0,saving silverman,,0,0.0,0,,5.9,45034.0
Signs & Wonders,tt0230783,0.0,0.0,2001.0,signs & wonders,,0,0.0,0,,5.8,739.0
The Taste of Others,tt0216787,0.0,0.0,2000.0,the taste of others,,0,0.0,0,,7.2,10978.0
Vatel,tt0190861,67057767.27702303,0.0,2000.0,vatel,,0,0.0,0,,6.6,8499.0
Down to Earth,tt0231775,0.0,0.0,2001.0,down to earth,,0,0.0,0,,5.4,25497.0
Recess: School's Out,tt0265632,18471981.776765376,82128001.09794989,2001.0,recess: school's out,,0,0.0,0,,6.5,12347.0
Sweet November,tt0230838,73887927.1070615,121461090.13612756,2001.0,sweet november,,0,0.0,0,,6.7,97822.0
Company Man,tt0177650,0.0,0.0,2000.0,company man,,0,0.0,0,,5.2,2230.0
The Price of Milk,tt0249893,0.0,0.0,2000.0,the price of milk,,0,0.0,0,,6.5,1809.0
Monkeybone,tt0166276,138539863.3257403,9992449.944510251,2001.0,monkeybone,,0,0.0,0,,4.8,19966.0
3000 Miles to Graceland,tt0233142,114526287.01594533,34579873.145785876,2001.0,3000 miles to graceland,,0,0.0,0,,6.0,50558.0
The Widow of Saint-Pierre,tt0191636,0.0,0.0,2000.0,the widow of saint-pierre,,0,0.0,0,,7.1,5848.0
The Mexican,tt0236493,105290296.12756264,273099075.53612757,2001.0,the mexican,,0,0.0,0,,6.1,119813.0
See Spot Run,tt0250720,0.0,0.0,2001.0,see spot run,,0,0.0,0,,5.4,10078.0
Carman: The Champion,tt0262462,0.0,0.0,2001.0,carman: the champion,,0,0.0,0,,5.3,868.0
The Caveman's Valentine,tt0182000,0.0,0.0,2001.0,the caveman's valentine,,0,0.0,0,,5.8,8278.0
"Me, You, Them",tt0244504,3640278.7950383932,3967532.194967513,2000.0,"me, you, them",,0,0.0,0,,7.0,1974.0
Series 7: The Contenders,tt0251031,0.0,0.0,2001.0,series 7: the contenders,,0,0.0,0,,6.5,6802.0
15 Minutes,tt0179626,110831890.66059226,104108052.3498861,2001.0,15 minutes,,0,0.0,0,,6.1,53159.0
Get Over It,tt0192071,18471981.776765376,0.0,2001.0,get over it,,0,0.0,0,,5.7,20734.0
Blow Dry,tt0212380,0.0,1178085.7345785878,2001.0,blow dry,,0,0.0,0,,6.2,9530.0
Hit and Runway,tt0138493,0.0,0.0,1999.0,hit and runway,,0,0.0,0,,6.5,533.0
Long Night's Journey Into Day,tt0236447,0.0,0.0,2000.0,long night's journey into day,,0,0.0,0,,7.5,489.0
Simon Magus,tt0161977,0.0,0.0,1999.0,simon magus,,0,0.0,0,,6.8,637.0
When Brendan Met Trudy,tt0220157,0.0,0.0,2000.0,when brendan met trudy,,0,0.0,0,,6.5,1353.0
Avalon,tt0099073,0.0,0.0,1990.0,avalon,,0,0.0,0,,7.2,7293.0
Gray's Anatomy,tt0116447,0.0,0.0,1996.0,gray's anatomy,,0,0.0,0,,6.8,2623.0
Madadayo,tt0107474,0.0,0.0,1993.0,madadayo,,0,0.0,0,,7.3,6574.0
The Mirror Crack'd,tt0081163,0.0,45744205.12820513,1980.0,the mirror crack'd,,0,0.0,0,,6.2,10767.0
Of Mice and Men,tt0031742,0.0,0.0,1939.0,of mice and men,,0,0.0,0,,7.8,7366.0
Pixote,tt0082912,0.0,0.0,1981.0,pixote,,0,0.0,0,,7.9,10335.0
Reform School Girls,tt0091836,0.0,7409500.7401637845,1986.0,reform school girls,,0,0.0,0,,5.4,3184.0
Tapeheads,tt0096223,0.0,961320.4935172414,1988.0,tapeheads,,0,0.0,0,,5.7,4524.0
Tuff Turf,tt0090213,0.0,0.0,1985.0,tuff turf,,0,0.0,0,,6.0,6562.0
The Unbelievable Truth,tt0100842,0.0,0.0,1989.0,the unbelievable truth,,0,0.0,0,,7.2,6702.0
The Bishop's Wife,tt0039190,0.0,0.0,1947.0,the bishop's wife,,0,0.0,0,,7.6,22729.0
Elvis That's the Way It Is,tt0065687,0.0,0.0,1970.0,elvis that's the way it is,,0,0.0,0,,7.9,3413.0
The Fortune Cookie,tt0060424,0.0,0.0,1966.0,the fortune cookie,,0,0.0,0,,7.2,16762.0
Lilies of the Field,tt0057251,0.0,0.0,1963.0,lilies of the field,,0,0.0,0,,7.5,14995.0
Hans Christian Andersen,tt0044685,0.0,0.0,1952.0,hans christian andersen,,0,0.0,0,,6.9,4531.0
The Greatest Story Ever Told,tt0059245,207396419.43734014,160455693.04808185,1965.0,the greatest story ever told,,0,0.0,0,,6.6,12957.0
Elmer Gantry,tt0053793,33132584.26966292,114859625.46816479,1960.0,elmer gantry,,0,0.0,0,,7.7,14122.0
Alfie,tt0060086,0.0,0.0,1966.0,alfie,,0,0.0,0,,7.0,16593.0
Demetrius and the Gladiators,tt0046899,54181737.19376392,0.0,1954.0,demetrius and the gladiators,,0,0.0,0,,6.6,4544.0
The Fantasticks,tt0113026,21552691.02990033,0.0,1995.0,the fantasticks,,0,0.0,0,,5.7,1476.0
I Know Where I'm Going!,tt0037800,0.0,0.0,1945.0,i know where i'm going!,,0,0.0,0,,7.4,11000.0
The Abominable Dr. Phibes,tt0066740,24388571.428571433,0.0,1971.0,the abominable dr. phibes,,0,0.0,0,,7.0,17789.0
"Die, Monster, Die!",tt0059465,0.0,0.0,1965.0,"die, monster, die!",,0,0.0,0,,5.6,4011.0
Real Life,tt0079781,0.0,0.0,1979.0,real life,,0,0.0,0,,7.0,4500.0
Battle Beyond the Stars,tt0080421,8317128.205128204,45744205.12820513,1980.0,battle beyond the stars,,0,0.0,0,,5.5,11225.0
Death Warrant,tt0099385,10176250.980392156,42876328.40169412,1990.0,death warrant,,0,0.0,0,,5.7,22631.0
Double Impact,tt0101764,36121158.12917595,72489666.72498888,1991.0,double impact,,0,0.0,0,,5.7,46671.0
The End,tt0077504,0.0,232799999.99999997,1978.0,the end,,0,0.0,0,,6.1,4737.0
Fuzz,tt0068617,0.0,0.0,1972.0,fuzz,,0,0.0,0,,5.5,2492.0
Harley Davidson and the Marlboro Man,tt0102005,55385775.79806979,17903394.232873052,1991.0,harley davidson and the marlboro man,,0,0.0,0,,6.1,24716.0
Losin' It,tt0085868,23192808.988764044,4128787.169438202,1983.0,losin' it,,0,0.0,0,,5.0,5737.0
Mermaids,tt0100140,78865945.09803921,90109168.36153725,1990.0,mermaids,,0,0.0,0,,6.7,39370.0
The Mighty Quinn,tt0097880,0.0,12196488.372541254,1989.0,the mighty quinn,,0,0.0,0,,6.0,7441.0
Unmade Beds,tt0127952,0.0,0.0,1997.0,unmade beds,,0,0.0,0,,6.6,345.0
Rated X,tt0201776,0.0,0.0,2000.0,rated x,,0,0.0,0,,5.9,3860.0
Manhunter,tt0091474,44272247.4977252,25444526.82322111,1986.0,manhunter,,0,0.0,0,,7.2,89435.0
Reversal of Fortune,tt0100486,0.0,39293382.37025882,1990.0,reversal of fortune,,0,0.0,0,,7.2,20961.0
Death on the Nile,tt0077413,40972800.0,75324167.89333333,1978.0,death on the nile,,0,0.0,0,,7.3,43209.0
DeepStar Six,tt0097179,0.0,21793742.630363036,1989.0,deepstar six,,0,0.0,0,,5.3,14448.0
Revenge of the Nerds,tt0088000,0.0,0.0,1984.0,revenge of the nerds,,0,0.0,0,,6.6,61196.0
Revenge of the Nerds II: Nerds in Paradise,tt0093857,0.0,65927746.50039496,1987.0,revenge of the nerds ii: nerds in paradise,,0,0.0,0,,5.1,16068.0
Longtime Companion,tt0100049,0.0,0.0,1990.0,longtime companion,,0,0.0,0,,7.6,6443.0
4 Little Girls,tt0118540,0.0,0.0,1997.0,4 little girls,,0,0.0,0,,7.8,3812.0
River's Edge,tt0091860,56078180.16378526,0.0,1986.0,river's edge,,0,0.0,0,,6.9,22673.0
Girls Just Want to Have Fun,tt0089208,0.0,0.0,1985.0,girls just want to have fun,,0,0.0,0,,6.0,13758.0
The Longest Yard,tt0071771,20099726.495726496,298086394.6923077,1974.0,the longest yard,,0,0.0,0,,7.1,22740.0
